t,theta_ec
   9.0699997972697020      , -0.13152628409926095     
   9.0799997970461845      , -0.13199942321841751     
   9.0899997968226671      , -0.13245936239584230     
   9.0999997965991497      , -0.13290605563761965     
   9.1099997963756323      , -0.13333945827442736     
   9.1199997961521149      , -0.13375952696600371     
   9.1299997959285975      , -0.13416621970548140     
   9.1399997957050800      , -0.13455949582358831     
   9.1499997954815626      , -0.13493931599271439     
   9.1599997952580452      , -0.13530564223084443     
   9.1699997950345278      , -0.13565843790535626     
   9.1799997948110104      , -0.13599766773668398     
   9.1899997945874929      , -0.13632329780184599     
   9.1999997943639755      , -0.13663529553783724     
   9.2099997941404581      , -0.13693362974488552     
   9.2199997939169407      , -0.13721827058957142     
   9.2299997936934233      , -0.13748918960781181     
   9.2399997934699059      , -0.13774635970770605     
   9.2499997932463884      , -0.13798975517224527     
   9.2599997930228710      , -0.13821935166188412     
   9.2699997927993536      , -0.13843512621697468     
   9.2799997925758362      , -0.13863705726006240     
   9.2899997923523188      , -0.13882512459804386     
   9.2999997921288013      , -0.13899930942418612     
   9.3099997919052839      , -0.13915959432000732     
   9.3199997916817665      , -0.13930596325701863     
   9.3299997914582491      , -0.13943840159832699     
   9.3399997912347317      , -0.13955689610009886     
   9.3499997910112143      , -0.13966143491288457     
   9.3599997907876968      , -0.13975200758280334     
   9.3699997905641794      , -0.13982860505258857     
   9.3799997903406620      , -0.13989121966249360     
   9.3899997901171446      , -0.13993984515105776     
   9.3999997898936272      , -0.13997447665573240     
   9.4099997896701097      , -0.13999511071336720     
   9.4199997894465923      , -0.14000174526055648     
   9.4299997892230749      , -0.13999437963384556     
   9.4399997889995575      , -0.13997301456979708     
   9.4499997887760401      , -0.13993765220491736     
   9.4599997885525227      , -0.13988829607544270     
   9.4699997883290052      , -0.13982495111698587     
   9.4799997881054878      , -0.13974762366404239     
   9.4899997878819704      , -0.13965632144935725     
   9.4999997876584530      , -0.13955105360315145     
   9.5099997874349356      , -0.13943183065220921     
   9.5199997872114182      , -0.13929866451882505     
   9.5299997869879007      , -0.13915156851961172     
   9.5399997867643833      , -0.13899055736416849     
   9.5499997865408659      , -0.13881564715361017     
   9.5599997863173485      , -0.13862685537895703     
   9.5699997860938311      , -0.13842420091938570     
   9.5799997858703136      , -0.13820770404034124     
   9.5899997856467962      , -0.13797738639151061     
   9.5999997854232788      , -0.13773327100465763     
   9.6099997851997614      , -0.13747538229131989     
   9.6199997849762440      , -0.13720374604036759     
   9.6299997847527266      , -0.13691838941542459     
   9.6399997845292091      , -0.13661934095215211     
   9.6499997843056917      , -0.13630663055539516     
   9.6599997840821743      , -0.13598028949619201     
   9.6699997838586569      , -0.13564035040864711     
   9.6799997836351395      , -0.13528684728666771     
   9.6899997834116220      , -0.13491981548056442     
   9.6999997831881046      , -0.13453929169351622     
   9.7099997829645872      , -0.13414531397790011     
   9.7199997827410698      , -0.13373792173148588     
   9.7299997825175524      , -0.13331715569349636     
   9.7399997822940350      , -0.13288305794053346     
   9.7499997820705175      , -0.13243567188237054     
   9.7599997818470001      , -0.13197504225761142     
   9.7699997816234827      , -0.13150121512921650     
   9.7799997813999653      , -0.13101423787989652     
   9.7899997811764479      , -0.13051415920737425     
   9.7999997809529305      , -0.13000102911951467     
   9.8099997807294130      , -0.12947489892932429     
   9.8199997805058956      , -0.12893582124981978     
   9.8299997802823782      , -0.12838384998876667     
   9.8399997800588608      , -0.12781904034328861     
   9.8499997798353434      , -0.12724144879434762     
   9.8599997796118259      , -0.12665113310109602     
   9.8699997793883085      , -0.12604815229510047     
   9.8799997791647911      , -0.12543256667443889     
   9.8899997789412737      , -0.12480443779767059     
   9.8999997787177563      , -0.12416382847768044     
   9.9099997784942389      , -0.12351080277539758     
   9.9199997782707214      , -0.12284542599338932     
   9.9299997780472040      , -0.12216776466933088     
   9.9399997778236866      , -0.12147788656935164     
   9.9499997776001692      , -0.12077586068125852     
   9.9599997773766518      , -0.12006175720763718     
   9.9699997771531343      , -0.11933564755883179     
   9.9799997769296169      , -0.11859760434580399     
   9.9899997767060995      , -0.11784770137287179     
   9.9999997764825821      , -0.11708601363032911     
   10.009999776259065      , -0.11631261728694682     
   10.019999776035547      , -0.11552758968235580     
   10.029999775812030      , -0.11473100931931299     
